geo,time,income_per_person_gdppercapita_ppp_inflation_adjusted
dji,1824,811
dji,1825,814
dji,1826,816
dji,1827,819
dji,1828,822
dji,1829,824
dji,1830,827
dji,1831,830
dji,1832,832
dji,1833,835
dji,1834,837
dji,1835,840
dji,1836,843
dji,1837,845
dji,1838,848
dji,1839,851
dji,1840,853
dji,1841,856
dji,1842,859
dji,1843,862
dji,1844,864
dji,1845,867
dji,1846,870
dji,1847,873
dji,1848,875
dji,1849,878
dji,1850,881
dji,1851,884
dji,1852,886
dji,1853,889
dji,1854,892
dji,1855,895
dji,1856,898
dji,1857,901
dji,1858,903
dji,1859,906
dji,1860,909
dji,1861,912
dji,1862,915
dji,1863,918
dji,1864,921
dji,1865,924
dji,1866,927
dji,1867,930
dji,1868,932
dji,1869,935
dji,1870,938
dji,1871,941
dji,1872,944
dji,1873,947
dji,1874,950
dji,1875,953
dji,1876,956
dji,1877,959
dji,1878,962
dji,1879,965
dji,1880,969
dji,1881,972
dji,1882,975
dji,1883,978
dji,1884,981
dji,1885,984
dji,1886,987
dji,1887,990
dji,1888,993
dji,1889,997
dji,1890,1000
dji,1891,1003
dji,1892,1006
dji,1893,1009
dji,1894,1012
dji,1895,1016
dji,1896,1019
dji,1897,1022
dji,1898,1025
dji,1899,1029
dji,1900,1032
dji,1901,1035
dji,1902,1038
dji,1903,1042
dji,1904,1045
dji,1905,1048
dji,1906,1052
dji,1907,1055
dji,1908,1058
dji,1909,1062
dji,1910,1065
dji,1911,1068
dji,1912,1072
dji,1913,1075
dji,1914,1107
dji,1915,1139
dji,1916,1173
dji,1917,1207
dji,1918,1243
dji,1919,1280
dji,1920,1317
dji,1921,1356
dji,1922,1396
dji,1923,1438
dji,1924,1480
dji,1925,1524
dji,1926,1569
dji,1927,1615
dji,1928,1663
dji,1929,1712
dji,1930,1762
dji,1931,1815
dji,1932,1868
dji,1933,1923
dji,1934,1980
dji,1935,2038
dji,1936,2099
dji,1937,2160
dji,1938,2224
dji,1939,2290
dji,1940,2357
dji,1941,2427
dji,1942,2498
dji,1943,2572
dji,1944,2648
dji,1945,2726
dji,1946,2806
dji,1947,2889
dji,1948,2974
dji,1949,3061
dji,1950,3151
dji,1951,3248
dji,1952,3267
dji,1953,3311
dji,1954,3411
dji,1955,3432
dji,1956,3473
dji,1957,3508
dji,1958,3502
dji,1959,3601
dji,1960,3727
dji,1961,3752
dji,1962,3701
dji,1963,3734
dji,1964,3700
dji,1965,3693
dji,1966,3708
dji,1967,3701
dji,1968,3676
dji,1969,3668
dji,1970,4357
dji,1971,4510
dji,1972,4529
dji,1973,4602
dji,1974,4381
dji,1975,4350
dji,1976,4538
dji,1977,3779
dji,1978,3632
dji,1979,3555
dji,1980,3500
dji,1981,3526
dji,1982,3531
dji,1983,3461
dji,1984,3795
dji,1985,3704
dji,1986,3616
dji,1987,3532
dji,1988,3364
dji,1989,3165
dji,1990,3050
dji,1991,2811
dji,1992,2736
dji,1993,2505
dji,1994,2440
dji,1995,2315
dji,1996,2181
dji,1997,2127
dji,1998,2092
dji,1999,2103
dji,2000,2079
dji,2001,2090
dji,2002,2114
dji,2003,2150
dji,2004,2202
dji,2005,2240
dji,2006,2315
dji,2007,2399
dji,2008,2502
dji,2009,2590
dji,2010,2665
dji,2011,2767
dji,2012,2807
dji,2013,2903
dji,2014,3016
dji,2015,3139
dji,2016,3270
dji,2017,3407
dji,2018,3546
dji,2019,3657
dji,2020,3801
dji,2021,3950
dji,2022,4102
dji,2023,4255
dji,2024,4408
dji,2025,4563
dji,2026,4725
dji,2027,4890
dji,2028,5057
dji,2029,5226
dji,2030,5399
dji,2031,5575
dji,2032,5753
dji,2033,5934
dji,2034,6117
dji,2035,6302
dji,2036,6490
dji,2037,6680
dji,2038,6872
dji,2039,7066
dji,2040,7261
dma,1800,663
dma,1801,663
dma,1802,663
dma,1803,663
dma,1804,663
dma,1805,664
dma,1806,664
dma,1807,664
dma,1808,664
dma,1809,664
dma,1810,664
dma,1811,664
dma,1812,664
dma,1813,664
dma,1814,664
dma,1815,665
dma,1816,665
dma,1817,665
dma,1818,665
dma,1819,665
dma,1820,665
dma,1821,670
dma,1822,674
dma,1823,679
dma,1824,683
dma,1825,688
dma,1826,692
dma,1827,697
dma,1828,702
dma,1829,707
dma,1830,711
dma,1831,716
dma,1832,721
dma,1833,726
dma,1834,731
dma,1835,736
dma,1836,741
dma,1837,746
dma,1838,751
dma,1839,756
dma,1840,761
dma,1841,766
dma,1842,771
dma,1843,776
dma,1844,782
dma,1845,787
dma,1846,792
dma,1847,798
dma,1848,803
dma,1849,808
dma,1850,814
dma,1851,819
dma,1852,825
dma,1853,831
dma,1854,836
dma,1855,842
dma,1856,847
dma,1857,853
dma,1858,859
dma,1859,865
dma,1860,871
dma,1861,877
dma,1862,882
dma,1863,888
dma,1864,894
dma,1865,900
dma,1866,907
dma,1867,913
dma,1868,919
dma,1869,925
dma,1870,931
dma,1871,938
dma,1872,944
dma,1873,950
dma,1874,957
dma,1875,963
dma,1876,970
dma,1877,976
dma,1878,983
dma,1879,989
dma,1880,996
dma,1881,1003
dma,1882,1010
dma,1883,1016
dma,1884,1023
dma,1885,1030
dma,1886,1037
dma,1887,1044
dma,1888,1051
dma,1889,1058
dma,1890,1066
dma,1891,1073
dma,1892,1080
dma,1893,1087
dma,1894,1095
dma,1895,1102
dma,1896,1109
dma,1897,1117
dma,1898,1125
dma,1899,1132
dma,1900,1140
dma,1901,1147
dma,1902,1155
dma,1903,1163
dma,1904,1171
dma,1905,1179
dma,1906,1187
dma,1907,1195
dma,1908,1203
dma,1909,1211
dma,1910,1219
dma,1911,1227
dma,1912,1236
dma,1913,1244
dma,1914,1263
dma,1915,1282
dma,1916,1301
dma,1917,1321
dma,1918,1340
dma,1919,1361
dma,1920,1381
dma,1921,1402
dma,1922,1423
dma,1923,1444
dma,1924,1465
dma,1925,1487
dma,1926,1509
dma,1927,1532
dma,1928,1555
dma,1929,1578
dma,1930,1601
dma,1931,1625
dma,1932,1649
dma,1933,1674
dma,1934,1699
dma,1935,1724
dma,1936,1750
dma,1937,1776
dma,1938,1802
dma,1939,1829
dma,1940,1856
dma,1941,1884
dma,1942,1912
dma,1943,1940
dma,1944,1969
dma,1945,1998
dma,1946,2028
dma,1947,2058
dma,1948,2088
dma,1949,2119
dma,1950,2151
dma,1951,2175
dma,1952,2199
dma,1953,2224
dma,1954,2249
dma,1955,2274
dma,1956,2299
dma,1957,2325
dma,1958,2351
dma,1959,2378
dma,1960,2404
dma,1961,2431
dma,1962,2458
dma,1963,2486
dma,1964,2513
dma,1965,2541
dma,1966,2570
dma,1967,2599
dma,1968,2628
dma,1969,2657
dma,1970,2686
dma,1971,2857
dma,1972,3048
dma,1973,3280
dma,1974,3458
dma,1975,3520
dma,1976,3705
dma,1977,3737
dma,1978,4106
dma,1979,3299
dma,1980,3739
dma,1981,4176
dma,1982,4355
dma,1983,4496
dma,1984,4778
dma,1985,4878
dma,1986,5266
dma,1987,5720
dma,1988,6271
dma,1989,6291
dma,1990,6661
dma,1991,6709
dma,1992,6833
dma,1993,6926
dma,1994,7009
dma,1995,7148
dma,1996,7359
dma,1997,7510
dma,1998,7936
dma,1999,8035
dma,2000,8091
dma,2001,8131
dma,2002,7972
dma,2003,8554
dma,2004,8799
dma,2005,8764
dma,2006,9172
dma,2007,9713
dma,2008,10425
dma,2009,10289
dma,2010,10375
dma,2011,10333
dma,2012,10149
dma,2013,10011
dma,2014,10207
dma,2015,10503
dma,2016,10673
dma,2017,10866
dma,2018,11072
dma,2019,11282
dma,2020,11511
dma,2021,11744
dma,2022,11964
dma,2023,12196
dma,2024,12437
dma,2025,12685
dma,2026,12942
dma,2027,13205
dma,2028,13476
dma,2029,13757
dma,2030,14046
dma,2031,14344
dma,2032,14651
dma,2033,14968
dma,2034,15295
dma,2035,15632
dma,2036,15981
dma,2037,16340
dma,2038,16711
dma,2039,17093
dma,2040,17489
dom,1800,667
dom,1801,667
dom,1802,667
dom,1803,667
dom,1804,667
dom,1805,667
dom,1806,668
dom,1807,668
dom,1808,668
dom,1809,668
dom,1810,668
dom,1811,668
dom,1812,668
dom,1813,668
dom,1814,668
dom,1815,668
dom,1816,669
dom,1817,669
dom,1818,669
dom,1819,669
dom,1820,669
dom,1821,673
dom,1822,676
dom,1823,680
dom,1824,684
dom,1825,687
dom,1826,691
dom,1827,695
dom,1828,699
dom,1829,702
dom,1830,706
dom,1831,710
dom,1832,714
dom,1833,718
dom,1834,722
dom,1835,726
dom,1836,730
dom,1837,734
dom,1838,738
dom,1839,742
dom,1840,746
dom,1841,750
dom,1842,754
dom,1843,758
dom,1844,762
dom,1845,766
dom,1846,770
dom,1847,774
dom,1848,779
dom,1849,783
dom,1850,787
dom,1851,791
dom,1852,796
dom,1853,800
dom,1854,804
dom,1855,809
dom,1856,813
dom,1857,818
dom,1858,822
dom,1859,826
dom,1860,831
dom,1861,835
dom,1862,840
dom,1863,845
dom,1864,849
dom,1865,854
dom,1866,858
dom,1867,863
dom,1868,868
dom,1869,873
dom,1870,877
dom,1871,882
dom,1872,887
dom,1873,892
dom,1874,896
dom,1875,901
dom,1876,906
dom,1877,911
dom,1878,916
dom,1879,921
dom,1880,926
dom,1881,931
dom,1882,936
dom,1883,941
dom,1884,946
dom,1885,952
dom,1886,957
dom,1887,962
dom,1888,967
dom,1889,972
dom,1890,978
dom,1891,983
dom,1892,988
dom,1893,994
dom,1894,999
dom,1895,1005
dom,1896,1010
dom,1897,1016
dom,1898,1021
dom,1899,1027
dom,1900,1032
dom,1901,1038
dom,1902,1043
dom,1903,1049
dom,1904,1055
dom,1905,1060
dom,1906,1066
dom,1907,1072
dom,1908,1078
dom,1909,1084
dom,1910,1090
dom,1911,1096
dom,1912,1101
dom,1913,1107
dom,1914,1125
dom,1915,1142
dom,1916,1160
dom,1917,1178
dom,1918,1196
dom,1919,1215
dom,1920,1234
dom,1921,1255
dom,1922,1277
dom,1923,1299
dom,1924,1321
dom,1925,1344
dom,1926,1367
dom,1927,1391
dom,1928,1415
dom,1929,1439
dom,1930,1464
dom,1931,1489
dom,1932,1515
dom,1933,1541
dom,1934,1568
dom,1935,1595
dom,1936,1622
dom,1937,1650
dom,1938,1678
dom,1939,1707
dom,1940,1737
dom,1941,1766
dom,1942,1797
dom,1943,1828
dom,1944,1859
dom,1945,1891
dom,1946,1923
dom,1947,1956
dom,1948,1990
dom,1949,2024
dom,1950,2058
dom,1951,2242
dom,1952,2358
dom,1953,2262
dom,1954,2321
dom,1955,2390
dom,1956,2550
dom,1957,2627
dom,1958,2681
dom,1959,2612
dom,1960,2655
dom,1961,2514
dom,1962,2851
dom,1963,2943
dom,1964,3044
dom,1965,2586
dom,1966,2848
dom,1967,2859
dom,1968,2784
dom,1969,3004
dom,1970,3234
dom,1971,3484
dom,1972,3816
dom,1973,4172
dom,1974,4306
dom,1975,4407
dom,1976,4595
dom,1977,4710
dom,1978,4712
dom,1979,4807
dom,1980,4988
dom,1981,5081
dom,1982,5062
dom,1983,5176
dom,1984,5085
dom,1985,4857
dom,1986,4903
dom,1987,5169
dom,1988,5104
dom,1989,5645
dom,1990,5278
dom,1991,5222
dom,1992,5657
dom,1993,5949
dom,1994,5973
dom,1995,6188
dom,1996,6514
dom,1997,6918
dom,1998,7283
dom,1999,7649
dom,2000,7955
dom,2001,7974
dom,2002,8307
dom,2003,8162
dom,2004,8147
dom,2005,8772
dom,2006,9568
dom,2007,10233
dom,2008,10408
dom,2009,10363
dom,2010,11075
dom,2011,11241
dom,2012,11391
dom,2013,11790
dom,2014,12505
dom,2015,12837
dom,2016,13115
dom,2017,13400
dom,2018,13690
dom,2019,13987
dom,2020,14303
dom,2021,14627
dom,2022,14949
dom,2023,15279
dom,2024,15619
dom,2025,15969
dom,2026,16329
dom,2027,16697
dom,2028,17075
dom,2029,17464
dom,2030,17863
dom,2031,18273
dom,2032,18694
dom,2033,19127
dom,2034,19571
dom,2035,20028
dom,2036,20497
dom,2037,20980
dom,2038,21475
dom,2039,21984
dom,2040,22508
ecu,1800,529
ecu,1801,529
ecu,1802,529
ecu,1803,529
ecu,1804,530
ecu,1805,530
ecu,1806,530
ecu,1807,530
ecu,1808,530
ecu,1809,530
ecu,1810,530
ecu,1811,530
ecu,1812,530
ecu,1813,530
ecu,1814,530
ecu,1815,530
ecu,1816,530
ecu,1817,531
ecu,1818,531
ecu,1819,531
ecu,1820,531
ecu,1821,534
ecu,1822,538
ecu,1823,541
ecu,1824,545
ecu,1825,548
ecu,1826,552
ecu,1827,555
ecu,1828,559
ecu,1829,562
ecu,1830,566
ecu,1831,569
ecu,1832,573
ecu,1833,577
ecu,1834,580
ecu,1835,584
ecu,1836,588
ecu,1837,592
ecu,1838,595
ecu,1839,599
ecu,1840,603
ecu,1841,607
ecu,1842,611
ecu,1843,615
ecu,1844,619
ecu,1845,623
ecu,1846,627
ecu,1847,631
ecu,1848,635
ecu,1849,639
ecu,1850,643
ecu,1851,647
ecu,1852,651
ecu,1853,655
ecu,1854,660
ecu,1855,664
ecu,1856,668
ecu,1857,672
ecu,1858,677
ecu,1859,681
ecu,1860,685
ecu,1861,690
ecu,1862,694
ecu,1863,699
ecu,1864,703
ecu,1865,708
ecu,1866,712
ecu,1867,717
ecu,1868,721
ecu,1869,726
ecu,1870,731
ecu,1871,735
ecu,1872,740
ecu,1873,745
ecu,1874,749
ecu,1875,754
ecu,1876,759
ecu,1877,764
ecu,1878,769
ecu,1879,774
ecu,1880,779
ecu,1881,784
ecu,1882,789
ecu,1883,794
ecu,1884,799
ecu,1885,804
ecu,1886,809
ecu,1887,814
ecu,1888,820
ecu,1889,825
ecu,1890,830
ecu,1891,835
ecu,1892,841
ecu,1893,846
ecu,1894,852
ecu,1895,857
ecu,1896,863
ecu,1897,868
ecu,1898,874
ecu,1899,879
ecu,1900,885
ecu,1901,891
ecu,1902,896
ecu,1903,902
ecu,1904,908
ecu,1905,914
ecu,1906,919
ecu,1907,925
ecu,1908,931
ecu,1909,937
ecu,1910,943
ecu,1911,973
ecu,1912,1004
ecu,1913,1035
ecu,1914,1066
ecu,1915,1097
ecu,1916,1129
ecu,1917,1161
ecu,1918,1194
ecu,1919,1227
ecu,1920,1260
ecu,1921,1307
ecu,1922,1354
ecu,1923,1401
ecu,1924,1448
ecu,1925,1495
ecu,1926,1541
ecu,1927,1587
ecu,1928,1633
ecu,1929,1678
ecu,1930,1723
ecu,1931,1768
ecu,1932,1813
ecu,1933,1857
ecu,1934,1901
ecu,1935,1945
ecu,1936,1988
ecu,1937,2032
ecu,1938,2074
ecu,1939,2117
ecu,1940,2237
ecu,1941,2210
ecu,1942,2300
ecu,1943,2557
ecu,1944,2551
ecu,1945,2525
ecu,1946,2783
ecu,1947,3034
ecu,1948,3388
ecu,1949,3383
ecu,1950,3416
ecu,1951,3393
ecu,1952,3742
ecu,1953,3750
ecu,1954,3975
ecu,1955,3997
ecu,1956,4058
ecu,1957,4151
ecu,1958,4178
ecu,1959,4302
ecu,1960,4473
ecu,1961,4474
ecu,1962,4594
ecu,1963,4590
ecu,1964,4786
ecu,1965,5108
ecu,1966,5102
ecu,1967,5226
ecu,1968,5364
ecu,1969,5501
ecu,1970,5723
ecu,1971,5866
ecu,1972,6035
ecu,1973,6580
ecu,1974,6752
ecu,1975,6891
ecu,1976,7330
ecu,1977,7560
ecu,1978,7844
ecu,1979,8023
ecu,1980,8145
ecu,1981,8231
ecu,1982,8083
ecu,1983,7689
ecu,1984,7777
ecu,1985,7880
ecu,1986,7887
ecu,1987,7189
ecu,1988,7739
ecu,1989,7540
ecu,1990,7542
ecu,1991,7685
ecu,1992,7672
ecu,1993,7652
ecu,1994,7805
ecu,1995,7811
ecu,1996,7781
ecu,1997,7951
ecu,1998,8045
ecu,1999,7511
ecu,2000,7444
ecu,2001,7593
ecu,2002,7753
ecu,2003,7814
ecu,2004,8300
ecu,2005,8582
ecu,2006,8802
ecu,2007,8840
ecu,2008,9244
ecu,2009,9143
ecu,2010,9311
ecu,2011,9882
ecu,2012,10233
ecu,2013,10541
ecu,2014,10774
ecu,2015,10996
ecu,2016,11326
ecu,2017,11609
ecu,2018,11904
ecu,2019,12209
ecu,2020,12519
ecu,2021,12836
ecu,2022,13172
ecu,2023,13507
ecu,2024,13851
ecu,2025,14204
ecu,2026,14566
ecu,2027,14936
ecu,2028,15314
ecu,2029,15701
ecu,2030,16097
ecu,2031,16503
ecu,2032,16917
ecu,2033,17341
ecu,2034,17775
ecu,2035,18219
ecu,2036,18673
ecu,2037,19137
ecu,2038,19612
ecu,2039,20097
ecu,2040,20593
egy,1800,791
egy,1801,791
egy,1802,791
egy,1803,791
egy,1804,791
egy,1805,791
egy,1806,792
egy,1807,792
egy,1808,792
egy,1809,792
egy,1810,792
egy,1811,792
egy,1812,792
egy,1813,792
egy,1814,792
egy,1815,793
egy,1816,793
egy,1817,793
egy,1818,793
egy,1819,793
egy,1820,793
egy,1821,797
egy,1822,801
egy,1823,804
egy,1824,808
egy,1825,812
egy,1826,815
egy,1827,819
egy,1828,823
egy,1829,827
egy,1830,831
egy,1831,834
egy,1832,838
egy,1833,842
egy,1834,846
egy,1835,850
egy,1836,854
egy,1837,858
egy,1838,862
egy,1839,866
egy,1840,870
egy,1841,874
egy,1842,878
egy,1843,882
egy,1844,886
egy,1845,890
egy,1846,894
egy,1847,898
egy,1848,903
egy,1849,907
egy,1850,911
egy,1851,915
egy,1852,919
egy,1853,924
egy,1854,928
egy,1855,932
egy,1856,936
egy,1857,941
egy,1858,945
egy,1859,950
egy,1860,954
egy,1861,958
egy,1862,963
egy,1863,967
egy,1864,972
egy,1865,976
egy,1866,981
egy,1867,985
egy,1868,990
egy,1869,994
egy,1870,999
egy,1871,1004
egy,1872,1008
egy,1873,1000
egy,1874,992
egy,1875,984
egy,1876,976
egy,1877,968
egy,1878,961
egy,1879,953
egy,1880,960
egy,1881,988
egy,1882,1016
egy,1883,1045
egy,1884,1075
egy,1885,1106
egy,1886,1118
egy,1887,1130
egy,1888,1142
egy,1889,1154
egy,1890,1166
egy,1891,1178
egy,1892,1191
egy,1893,1203
egy,1894,1216
egy,1895,1229
egy,1896,1241
egy,1897,1255
egy,1898,1268
egy,1899,1281
egy,1900,1295
egy,1901,1308
egy,1902,1322
egy,1903,1336
egy,1904,1350
egy,1905,1364
egy,1906,1333
egy,1907,1340
egy,1908,1366
egy,1909,1349
egy,1910,1365
egy,1911,1393
egy,1912,1395
egy,1913,1418
egy,1914,1363
egy,1915,1397
egy,1916,1392
egy,1917,1352
egy,1918,1328
egy,1919,1372
egy,1920,1254
egy,1921,1273
egy,1922,1350
egy,1923,1431
egy,1924,1503
egy,1925,1523
egy,1926,1518
egy,1927,1538
egy,1928,1562
egy,1929,1567
egy,1930,1513
egy,1931,1536
egy,1932,1580
egy,1933,1634
egy,1934,1638
egy,1935,1674
egy,1936,1693
egy,1937,1708
egy,1938,1662
egy,1939,1625
egy,1940,1642
egy,1941,1642
egy,1942,1572
egy,1943,1587
egy,1944,1607
egy,1945,1645
egy,1946,1663
egy,1947,1682
egy,1948,1700
egy,1949,1718
egy,1950,1736
egy,1951,1738
egy,1952,1818
egy,1953,1868
egy,1954,1781
egy,1955,1741
egy,1956,1736
egy,1957,1780
egy,1958,1908
egy,1959,1947
egy,1960,2052
egy,1961,2105
egy,1962,2103
egy,1963,2128
egy,1964,2443
egy,1965,2509
egy,1966,2447
egy,1967,2377
egy,1968,2460
egy,1969,2614
egy,1970,3055
egy,1971,3090
egy,1972,3140
egy,1973,3095
egy,1974,3105
egy,1975,3193
egy,1976,3552
egy,1977,3745
egy,1978,3953
egy,1979,4262
egy,1980,4580
egy,1981,4553
egy,1982,4757
egy,1983,5044
egy,1984,5303
egy,1985,5539
egy,1986,5658
egy,1987,5774
egy,1988,5886
egy,1989,5933
egy,1990,6020
egy,1991,5974
egy,1992,6134
egy,1993,6212
egy,1994,6360
egy,1995,6553
egy,1996,6774
egy,1997,7036
egy,1998,7207
egy,1999,7528
egy,2000,7807
egy,2001,7955
egy,2002,8013
egy,2003,8134
egy,2004,8328
egy,2005,8556
egy,2006,8990
egy,2007,9467
egy,2008,9974
egy,2009,10267
egy,2010,10615
egy,2011,10629
egy,2012,10683
egy,2013,10731
egy,2014,10792
egy,2015,11031
egy,2016,11299
egy,2017,11596
egy,2018,11933
egy,2019,12287
egy,2020,12611
egy,2021,12942
egy,2022,13292
egy,2023,13657
egy,2024,14033
egy,2025,14415
egy,2026,14801
egy,2027,15198
egy,2028,15604
egy,2029,16020
egy,2030,16444
egy,2031,16876
egy,2032,17318
egy,2033,17770
egy,2034,18231
egy,2035,18701
egy,2036,19182
egy,2037,19672
egy,2038,20172
egy,2039,20682
egy,2040,21203
slv,1800,974
slv,1801,975
slv,1802,975
slv,1803,975
slv,1804,975
slv,1805,975
slv,1806,975
slv,1807,975
slv,1808,976
slv,1809,976
slv,1810,976
slv,1811,976
slv,1812,976
slv,1813,976
slv,1814,976
slv,1815,977
slv,1816,977
slv,1817,977
slv,1818,977
slv,1819,977
slv,1820,977
slv,1821,986
slv,1822,994
slv,1823,1002
slv,1824,1011
slv,1825,1019
slv,1826,1028
slv,1827,1036
slv,1828,1045
slv,1829,1054
slv,1830,1063
slv,1831,1072
slv,1832,1081
slv,1833,1090
slv,1834,1099
slv,1835,1108
slv,1836,1118
slv,1837,1127
slv,1838,1137
slv,1839,1146
slv,1840,1156
slv,1841,1166
slv,1842,1175
slv,1843,1185
slv,1844,1195
slv,1845,1205
slv,1846,1216
slv,1847,1226
slv,1848,1236
slv,1849,1247
slv,1850,1257
slv,1851,1268
slv,1852,1278
slv,1853,1289
slv,1854,1300
slv,1855,1311
slv,1856,1322
slv,1857,1333
slv,1858,1344
slv,1859,1356
slv,1860,1367
slv,1861,1379
slv,1862,1390
slv,1863,1402
slv,1864,1414
slv,1865,1426
slv,1866,1438
slv,1867,1450
slv,1868,1462
slv,1869,1474
slv,1870,1487
slv,1871,1499
slv,1872,1512
slv,1873,1525
slv,1874,1538
slv,1875,1551
slv,1876,1564
slv,1877,1577
slv,1878,1590
slv,1879,1603
slv,1880,1617
slv,1881,1631
slv,1882,1644
slv,1883,1658
slv,1884,1672
slv,1885,1686
slv,1886,1700
slv,1887,1715
slv,1888,1729
slv,1889,1744
slv,1890,1758
slv,1891,1773
slv,1892,1788
slv,1893,1803
slv,1894,1818
slv,1895,1834
slv,1896,1849
slv,1897,1865
slv,1898,1881
slv,1899,1896
slv,1900,1912
slv,1901,1929
slv,1902,1945
slv,1903,1961
slv,1904,1978
slv,1905,1994
slv,1906,2011
slv,1907,2028
slv,1908,2045
slv,1909,2062
slv,1910,2080
slv,1911,2097
slv,1912,2115
slv,1913,2133
slv,1914,2151
slv,1915,2169
slv,1916,2187
slv,1917,2206
slv,1918,2224
slv,1919,2243
slv,1920,2262
slv,1921,2226
slv,1922,2296
slv,1923,2350
slv,1924,2450
slv,1925,2225
slv,1926,2566
slv,1927,2218
slv,1928,2522
slv,1929,2485
slv,1930,2490
slv,1931,2197
slv,1932,1954
slv,1933,2185
slv,1934,2222
slv,1935,2410
slv,1936,2321
slv,1937,2504
slv,1938,2294
slv,1939,2426
slv,1940,2598
slv,1941,2506
slv,1942,2669
slv,1943,2871
slv,1944,2671
slv,1945,2526
slv,1946,2532
slv,1947,3143
slv,1948,3930
slv,1949,3504
slv,1950,3414
slv,1951,3387
slv,1952,3540
slv,1953,3683
slv,1954,3616
slv,1955,3688
slv,1956,3855
slv,1957,3933
slv,1958,3891
slv,1959,3935
slv,1960,3963
slv,1961,3966
slv,1962,4297
slv,1963,4333
slv,1964,4585
slv,1965,4671
slv,1966,4819
slv,1967,4906
slv,1968,4882
slv,1969,4863
slv,1970,4810
slv,1971,4878
slv,1972,5033
slv,1973,5119
slv,1974,5312
slv,1975,5448
slv,1976,5498
slv,1977,5659
slv,1978,5867
slv,1979,5618
slv,1980,5064
slv,1981,4692
slv,1982,4463
slv,1983,4436
slv,1984,4459
slv,1985,4478
slv,1986,4434
slv,1987,4457
slv,1988,4449
slv,1989,4408
slv,1990,4454
slv,1991,4545
slv,1992,4811
slv,1993,5086
slv,1994,5318
slv,1995,5589
slv,1996,5626
slv,1997,5817
slv,1998,5994
slv,1999,6165
slv,2000,6266
slv,2001,6345
slv,2002,6469
slv,2003,6595
slv,2004,6693
slv,2005,6907
slv,2006,7148
slv,2007,7391
slv,2008,7450
slv,2009,7180
slv,2010,7237
slv,2011,7352
slv,2012,7442
slv,2013,7515
slv,2014,7613
slv,2015,7776
slv,2016,7946
slv,2017,8096
slv,2018,8224
slv,2019,8354
slv,2020,8511
slv,2021,8671
slv,2022,8831
slv,2023,8991
slv,2024,9153
slv,2025,9324
slv,2026,9502
slv,2027,9686
slv,2028,9874
slv,2029,10069
slv,2030,10271
slv,2031,10480
slv,2032,10696
slv,2033,10919
slv,2034,11150
slv,2035,11389
slv,2036,11636
slv,2037,11891
slv,2038,12155
slv,2039,12429
slv,2040,12712
gnq,1800,356
gnq,1801,356
gnq,1802,357
gnq,1803,357
gnq,1804,357
gnq,1805,358
gnq,1806,358
gnq,1807,359
gnq,1808,359
gnq,1809,360
gnq,1810,360
gnq,1811,361
gnq,1812,361
gnq,1813,362
gnq,1814,362
gnq,1815,363
gnq,1816,363
gnq,1817,364
gnq,1818,364
gnq,1819,365
gnq,1820,365
gnq,1821,366
gnq,1822,366
gnq,1823,367
gnq,1824,367
gnq,1825,368
gnq,1826,368
gnq,1827,369
gnq,1828,369
gnq,1829,370
gnq,1830,370
gnq,1831,370
gnq,1832,371
gnq,1833,371
gnq,1834,372
gnq,1835,372
gnq,1836,373
gnq,1837,373
gnq,1838,374
gnq,1839,374
gnq,1840,375
gnq,1841,375
gnq,1842,376
gnq,1843,376
gnq,1844,377
gnq,1845,377
gnq,1846,378
gnq,1847,378
gnq,1848,379
gnq,1849,379
gnq,1850,380
gnq,1851,380
gnq,1852,381
gnq,1853,381
gnq,1854,382
gnq,1855,382
gnq,1856,383
gnq,1857,383
gnq,1858,384
gnq,1859,385
gnq,1860,385
gnq,1861,386
gnq,1862,386
gnq,1863,387
gnq,1864,387
gnq,1865,388
gnq,1866,388
gnq,1867,389
gnq,1868,389
gnq,1869,390
gnq,1870,390
gnq,1871,391
gnq,1872,391
gnq,1873,392
gnq,1874,392
gnq,1875,393
gnq,1876,393
gnq,1877,394
gnq,1878,394
gnq,1879,395
gnq,1880,395
gnq,1881,396
gnq,1882,396
gnq,1883,397
gnq,1884,397
gnq,1885,398
gnq,1886,399
gnq,1887,399
gnq,1888,400
gnq,1889,400
gnq,1890,401
gnq,1891,401
gnq,1892,402
gnq,1893,402
gnq,1894,403
gnq,1895,403
gnq,1896,404
gnq,1897,404
gnq,1898,405
gnq,1899,405
gnq,1900,406
gnq,1901,407
gnq,1902,409
gnq,1903,410
gnq,1904,412
gnq,1905,413
gnq,1906,415
gnq,1907,416
gnq,1908,418
gnq,1909,419
gnq,1910,420
gnq,1911,422
gnq,1912,423
gnq,1913,425
gnq,1914,426
gnq,1915,428
gnq,1916,429
gnq,1917,431
gnq,1918,432
gnq,1919,434
gnq,1920,435
gnq,1921,437
gnq,1922,439
gnq,1923,441
gnq,1924,442
gnq,1925,444
gnq,1926,446
gnq,1927,447
gnq,1928,449
gnq,1929,451
gnq,1930,453
gnq,1931,454
gnq,1932,456
gnq,1933,458
gnq,1934,460
gnq,1935,461
gnq,1936,463
gnq,1937,465
gnq,1938,467
gnq,1939,468
gnq,1940,470
gnq,1941,472
gnq,1942,474
gnq,1943,476
gnq,1944,477
gnq,1945,479
gnq,1946,481
gnq,1947,483
gnq,1948,485
gnq,1949,486
gnq,1950,488
gnq,1951,507
gnq,1952,517
gnq,1953,531
